GMT_timestamp,local_timestamp,link,id,Code généré aléatoirement
2022-01-09_13:38:09,2022-01-09_14:38:09,https://www.testable.org/experiment/4303/589965/start,M004530,woKgOxGR8lksxVBZ

rowNo,trialNo,type,head,responseOptions,required,pageBreak,pageName,separator,random,ITI_ms,timestamp,response,RT,responseCode
15,"11",form,"<b><center><font size=""5"">11. Quelles sont les plateformes d’information que vous utilisez ? Veuillez cocher une ou plusieurs cases.</b></center></font><br/>",Télévision;Radio;Journaux et magazines papier;Internet;Réseaux sociaux;Votre entourage,"1","","","1","",,158004,Télévision;Internet;Réseaux sociaux;Votre entourage,82359,1;4;5;6
16,"12",form,"<b><center><font size=""5"">12. A quelle fréquence consultez-vous des sources d'informations ? </b></center></font><br/>",Moins d'1 fois par semaine;1 fois par semaine;2 à 3 fois par semaine;4 à 5 fois parsemaine;1 fois par jour; 2 à 3 fois par jour; 4 à 5 fois par jour; Plus de 4 à 5 fois par jour,"1","","","1","",,158004,2 à 3 fois par semaine,82359,"3"
17,"13",form,"<b><center><font size=""5"">13. Combien de sources différentes de news consultez-vous régulièrement ? </b></center></font><br/>","","1","","","1","",,158004,2 OU 3,82359,NA
24,"19",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake\nnews quand l'information vient d'un acteur de l'écologie </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"50",82359,"50"
19,"14",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake news quand l'information vient d'un journaliste </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"32",82359,"32"
23,"18",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake\nnews quand l'information vient d'un acteur de la justice sociale </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"41",82359,"41"
22,"17",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake\nnews quand l'information vient d'un chercheur </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"10",82359,"10"
20,"15",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake\nnews quand l'information vient d'un politique </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"60",82359,"60"
21,"16",form,"<b><center><font size=""5"">Sur les réseaux sociaux, à votre avis, quel est le pourcentage de fake\nnews quand l'information vient d'un médecin </b></center></font><br/>",0_100_1;0,"1","","","1","1",,158004,"15",82359,"15"
25,"20",form,"<b><center><font size=""5"">Sur internet, en général, à votre avis quel est le pourcentage de fake\nnews ? </b></center></font><br/>",0_100_1;0,"1","1","","1","",,158004,"61",82359,"61"
27,"21",form,"<b><center><font size=""5"">21. Quelle a été votre stratégie pour choisir le nombre de chances sur 100 que l'information soit vraie ou fausse ?</b></center></font><br/>","","1","","","1","",,220353,La reflexion,61808,NA
28,"22",form,"<b><center><font size=""5"">22. Quelle a été votre stratégie pour choisir les informations supplémentaires à recevoir ?</b></center></font><br/>","","1","","","1","",,220353,je n'en voulais pas donc je refusais et je mettais 1 UME pour ne pas payer afin de ne pas recevoir une info que je ne désire pas,61808,NA
29,"23",form,"<b><center><font size=""5"">23. Pensiez-vous que vous alliez effectivement recevoir les informations supplémentaires à la fin de l'expérience ?</b></center></font><br/>","","1","1","","1","",,220353,je ne pense pas mais au cas où,61808,NA
30,mail,form,"<b><center><font size=""6""><b><center><font size=""6"">Afin de pouvoir vous envoyer les informations supplémentaires que vous avez gagné, veuillez entrer ci-dessous votre adresse mail. Nous vous les enverrons dès que possible. </b></center></font><br/></b></center></font><br/>","","1","",Adresse mail,"1","",,232752,erk.boudot@gmail.com,11888,NA
